name,default_code,attribute_name,attribute_value,descrizione,note,supplier,condizioni_di_acquisto,codice_allegato,uom_id,uom_po_id,categ_id
PROMO:ARMADIO,AVERSA LC EXPO,Variante,"PROMO:ARMADIO 2A SCORR L276 H252 CON PRED.X TV 43"" TUTTO LACC. BIANCO OP.9016 / PARTE CENT.ANTA SPOTSOL+SP GRIGIO FUME' C/AMM",,,CECCHINI ITALIA SRL,Sconto 10%,CDATTCHM197,1,1,1
PROMO:ARMADIO,AVERSA AP,Variante,"PROMO:ARMADIO 2A SCORR L276 H252 CON PRED.X TV 43"" MELAMINICO / PARTE CENT.ANTA SPOTSOL+SP GRIGIO FUME' C/AMM",,,CECCHINI ITALIA SRL,Sconto 10%,CDATTCHM198,1,1,1
PROMO:,KIT CEC SCO,Variante,PROMO: KIT ACCESSORI ARMADIO SCORREVOLE (CASSETTIERA - ALVEARE - COPPIA LED) ,,,CECCHINI ITALIA SRL,Sconto 10%,CDATTCHM1905,1,1,1
PROMO:,LIPARI  NEW PROMO,Variante,PROMO: CAMERA CON ARMADIO 2A SCORR L276 H252 P67 AMMORT + COMO L130 +2CDM L52  + SPECCHIERA (LETTO ESCLUSO) TUTTA BIANCO FRASSINO E NOCE AMERICA,,,CECCHINI ITALIA SRL,Sconto 10%,CDATTCHM1900,1,1,1
PROMO,LIPARI NEW,Variante,PROMO ST: CAMERA CON ARMADIO 2A SCORR L276 H252 P67 AMMORT + COMO L130 +2CDM L52  + SPECCHIERA (LETTO ESCLUSO) TUTTA BIANCO FRASSINO E NOCE ANERICA ,,,CECCHINI ITALIA SRL,Sconto 10%,CDATTCHM1900,1,1,1
PROMO:,MADAGASCAR EXPO,Variante,PROMO: CAMERA MATRIMONIALE FORMATA DA:-ARMADIO MAXI  L 276 H 252 SOFT CLOSING TUTTO BIANCO NUVOLA TOP MAT CON  CON VETRO NUVOLA E PARTICOLARE CANNETTATO -GRUPPO COMO + 2 COMODINI TUTTO BIANCO NUVOLA TOP MAT CON 1 CAEETTO CANNETTATO - LETTO ESCLUSO ,,,CECCHINI ITALIA SRL,Sconto 10%,CDATTCHM7350,1,1,1
PROMO:,MAIORCA PROMO,Variante,PROMO: CAMERA MATRIMONIALE TUTTA BIANCO NUVOLA TOP MATT CON MANIGLIA ARMADIO VERTICALE E 1 CASSETTO GRUPPO CON EFFETTO CANNETTATO.  FORMATA DA:- ARMADIO BATT 6A CM 276 H252 CERNIERE SOFT CLOSING -GRUPPO COMO+ 2 COMODINI CON PIEDI H2 LACCATI NERI NB LETTO ESCLUSO ,,,CECCHINI ITALIA SRL,Sconto 10%,CDATTCHM8531,1,1,1
PROMO:,MYKONOS PROMO,Variante,"PROMO: CAMERA MATRIMONIALE  BIANCO NUVOLA TOP MAT / NOCE AMERICA / SPECCHIO RIFLETTENTE, FORMATA DA:- ARMADIO 6A BATT L276 H252 CHIUSURA SOFT CLOSING-GRUPPO COMO + 2 COMODINI LETO ESCLUSO",,,CECCHINI ITALIA SRL,Sconto 10%,CDATTCHM8535,1,1,1
CASSETTIERA,KIT CEC SCO E2,Variante,CASSETTIERA 3 CASSETTI + ALVEARE PER VANO DA CM 135 EFFETTO TESSUTO GOFFRATO ,,,CECCHINI ITALIA SRL,Sconto 10%,CDATTCHM26947,1,1,1
PROMO:,GELSO ARMADIO EXPO,Variante,PROMO: ARMADIO SCORREVOLE  L 276 H 252 SOFT CLOSING NUVOLA MAT.  SPECCHIO E NOCE AMERICA  C/MANIGLIONI RAL 9005 NERO OPACO,,,CECCHINI ITALIA SRL,Sconto 10%,CDATTCHM28997,1,1,1
PROMO:,GELSO GRUPPO AP,Variante,PROMO: GRUPPO COMO+2 COMODINI FIN. NUVOLA MAT. E NOCE AMERICA CON DISTANZIALI NERO OPACO,,,CECCHINI ITALIA SRL,Sconto 10%,CDATTCHM28998,1,1,1
PROMO:,GELSO GRUPPO EXPO,Variante,PROMO: GRUPPO COMO+2 COMODINI FIN. NUVOLA MAT. E NOCE AMERICA CON DISTANZIALI NERO OPACO CON KIT PIANE COMO' E COMODINI VETRO FUME' ,,,CECCHINI ITALIA SRL,Sconto 10%,CDATTCHM28998,1,1,1
TAVOLO,BISMAC 120 NERO,Variante,TAVOLO ROTONDO 120/ALL 160 PIEDE METALLO NERO PIANA M.NERO,,,CICIRIELLO SRL,Sconto 10%,CDATTCHM7026,1,1,1
TAVOLO,TOURN NERO,Variante,"TAVOLO CM 135X87 ALLUNGABILE, CON PIANO GIREVOLE CHE DIVENTA ROTONDTO DIAM.135 - PIANA EFFETTO MARMO  NERO, PIEDE METALLO VERINICIATO NERO",,,CICIRIELLO SRL,Sconto 10%,,1,1,1
SEDIA,SISTER NERO,Variante,SEDIA POLIPROPOLINE NERO,,,CICIRIELLO SRL,Sconto 10%,,1,1,1
MADIA,RONNY ANT/TEK,Variante,MADIA cm 180 IN ROVERE TEAK E BASAMENTO CON STRUTTURA ANTRACITE,,,CICIRIELLO SRL,Sconto 10%,,1,1,1
PROMO:SPECCHIERA,SPENORA03ARG,Variante,PROMO:SPECCHIERA 3 TRIANGOLO 60X91 ARGENTO,,,CICIRIELLO SRL,Sconto 10%,CDATTCHM427,1,1,1
TAVOLINO,RISCH 60 FU,Variante,TAVOLINO DIAM. 60 CM FIN. PIANA: NERO FUME' BASAMENTO: NERO,,,CICIRIELLO SRL,Sconto 10%,,1,1,1
TAVOLINO,RISCH 80 FU,Variante,TAVOLINO DIAM. 80 CM FIN. PIANA: NERO FUME' BASAMENTO: NERO,,,CICIRIELLO SRL,Sconto 10%,,1,1,1
TAVOLINO,MOLE 100 BR,Variante,TAVOLINO 100X65X38 VETRO MARTELLATO BRONZO TRASPARENTE,,,CICIRIELLO SRL,Sconto 10%,,1,1,1
SPECCHIO,UNNA 100 BR,Variante,SPECCHIO DIM 100X100 FINITURA: BRONZATO,,,CICIRIELLO SRL,Sconto 10%,,1,1,1
TAVOLINO,FUMO 45 BRSP/PB,Variante,TAVOLINO DIAM. 45CM PERLA BEIGE E SPECCHIO BRONZO,,,CICIRIELLO SRL,Sconto 10%,,1,1,1
TAVOLINO,FUMO 60 BRMR/PB,Variante,TAVOLINO DIAM. 60CM PERLA BEIGE E VETRO MARTELLATO BRONZO RETRO ARGENTATO,,,CICIRIELLO SRL,Sconto 10%,,1,1,1
TAVOLO,JEEP EASY 160 BIANCO,Variante,"TAVOLO  CM 160X 91 Aperto 240  /  PIANO PIETRA EFFETTO MARMO BIANCO OPACO, BASE METALLOVERNICIATO  BIANCO",,,CICIRIELLO SRL,Sconto 10%,CDATTCHM2498,1,1,1
SGABELLO,KIRA SGA GRIGIO CHIRO,Variante,SGABELLO GIREVOLE GAS  PIEDE METALLO NERO  SEDUTA IN TESSUTO GRIGIO CHIRO,,,CICIRIELLO SRL,Sconto 10%,CDATTCHM7032,1,1,1
TAVOLO,MARTA 120EXPO,Variante,TAVOLO DIAM120 PIEDE PERLA BEIGE PIANA VETRO MARTELLATO BRONZO RETROARGENTATO ,,,CICIRIELLO SRL,Sconto 10%,,1,1,1
TAVOLO,KLEDY 210EXPO,Variante,TAVOLO CM 210X110 FISSO BASE NERA PIANO CERAMICA EFFETTO MARMO SYMPHONIE ORO,,,CICIRIELLO SRL,Sconto 10%,CDATTCHM3984,1,1,1
PROMO:,RANGE BIANCO,Variante, PROMO: TAVOLO 140X90 ALL 210 PIEDI METALLO BIANCO PIANO PIETRA  MARMO BIANCO ,,,CICIRIELLO SRL,Sconto 10%,CDATTCHM7015,1,1,1
PROMO:,RANGE GRIGIO,Variante, PROMO: TAVOLO 140X90 ALL 210 PIEDI METALLO GRIGI PIANO PIETRA  MARMO GRIGIO,,,CICIRIELLO SRL,Sconto 10%,CDATTCHM7017,1,1,1
PROMO:,RANGE NERO,Variante, PROMO: TAVOLO 140X90 ALL 210 PIEDI METALLO NERI PIANO PIETRA  MARMO NERI,,,CICIRIELLO SRL,Sconto 10%,CDATTCHM7018,1,1,1
TAVOLO,ZENIT 180 FUME,Variante,TAVOLO CM 180 X 90 CON PIANO IN VETRO FUMÈ E  BASE NERA,,,CICIRIELLO SRL,Sconto 10%,CDATTCHM2496,1,1,1
TAVOLO,ZENIT 180 TRASPARENTE,Variante,TAVOLO CM 180 X 90 CON PIANO IN VETRO TRASPARENTE E  BASE NERA,,,CICIRIELLO SRL,Sconto 10%,,1,1,1
TAVOLO,TOURN PANDORA,Variante,"TAVOLO CM 135X87 ALLUNGABILE, CON PIANO GIREVOLE CHE DIVENTA ROTONDTO DIAM.135 - PIANA EFFETTO MARMO PANDORA , PIEDE METALLO VERINICIATO BIANCO",,,CICIRIELLO SRL,Sconto 10%,,1,1,1
TAVOLO,TOURN GRIGIO,Variante,"TAVOLO CM 135X87 ALLUNGABILE, CON PIANO GIREVOLE CHE DIVENTA ROTONDTO DIAM.135 - PIANA EFFETTO MARMO GRIGIO, PIEDE METALLO VERINICIATO ANTRACITE",,,CICIRIELLO SRL,Sconto 10%,,1,1,1
TAVOLO,JEEP EASY 160 PANDORA,Variante,"TAVOLO  CM 160X 91 Aperto 240  /  PIANO PIETRA EFFETTO MARMO PANDORA LUCIDO, BASE METALLOVERNICIATO  BIANCO",,,CICIRIELLO SRL,Sconto 10%,CDATTCHM2498,1,1,1
TAVOLO,JEEP EASY 160 GRIGIO,Variante,"TAVOLO  CM 160X 91 Aperto 240  /  PIANO PIETRA EFFETTO MARMO GRIGIO LUCIDO, BASE METALLOVERNICIATO ANTRACITE",,,CICIRIELLO SRL,Sconto 10%,CDATTCHM2498,1,1,1
TAVOLO,JEEP EASY 160 NERO,Variante,"TAVOLO  CM 160X 91 Aperto 240  /  PIANO PIETRA EFFETTO MARMO NERO OPACO, BASE METALLOVERNICIATO NERO",,,CICIRIELLO SRL,Sconto 10%,CDATTCHM2498,1,1,1
TAVOLO,ZENIT 160 FUME,Variante,TAVOLO CM 160 X 90 CON PIANO IN VETRO FUMÈ E  BASE NERA,,,CICIRIELLO SRL,Sconto 10%,CDATTCHM2497,1,1,1
TAVOLO,ZENIT 160 TRASPARENTE ,Variante,TAVOLO CM 160 X 90 CON PIANO IN VETRO TRASPARENTE E  BASE NERA,,,CICIRIELLO SRL,Sconto 10%,,1,1,1
PROMO:,RANGE PANDORA,Variante, PROMO: TAVOLO 140X90 ALL 210 PIEDI METALLO BIANCO PIANO PIETRA  MARMO PANDARA LUCIDO,,,CICIRIELLO SRL,Sconto 10%,CDATTCHM7016,1,1,1
TAVOLO,TOURN BIANCO,Variante,"TAVOLO CM 135X87 ALLUNGABILE, CON PIANO GIREVOLE CHE DIVENTA ROTONDTO DIAM.135 - PIANA EFFETTO MARMO BIANCO, PIEDE METALLO VERINICIATO BIANCO",,,CICIRIELLO SRL,Sconto 10%,,1,1,1
TAVOLO,BISMAC 120 TEAK,Variante,TAVOLO ROTONDO 120/ALL 160 PIEDE METALLO NERO PIANA TEAK ,,,CICIRIELLO SRL,Sconto 10%,CDATTCHM7027,1,1,1
TAVOLO,BISMAC 120 CEMENTO,Variante,TAVOLO ROTONDO 120/ALL 160 PIEDE METALLO NERO PIANA CEMENTO,,,CICIRIELLO SRL,Sconto 10%,CDATTCHM7025,1,1,1
PROMO:TAVOLO,OVEST BIANCO ,Variante,PROMO:TAVOLO 120X80 ALL 180 GEMBE METALLO BIANCHE PIANA PIETRA EFFETTO MARMO BIANCO ,,,CICIRIELLO SRL,Sconto 10%,,1,1,1
PROMO:TAVOLO,OVEST GRIGIO,Variante,PROMO:TAVOLO 120X80 ALL 180 GEMBE METALLO GRIGIE PIANA PIETRA EFFETTO MARMO GRIGIO,,,CICIRIELLO SRL,Sconto 10%,,1,1,1
PROMO:TAVOLO,OVEST NERO,Variante,PROMO:TAVOLO 120X80 ALL 180 GEMBE METALLO NERO PIANA PIETRA EFFETTO MARMO NERO,,,CICIRIELLO SRL,Sconto 10%,,1,1,1
PROMO:SEDIA,FRANCA BIANCA,Variante,PROMO:SEDIA POLIPROPILENE BIANCA ,,,CICIRIELLO SRL,Sconto 10%,CDATTCHM7041,1,1,1
PROMO:SEDIA,FRANCA OCRA,Variante,PROMO:SEDIA POLIPROPILENE OCRA,,,CICIRIELLO SRL,Sconto 10%,CDATTCHM7037,1,1,1
PROMO:SEDIA,FRANCA ROSSA,Variante,PROMO:SEDIA POLIPROPILENE ROSSA,,,CICIRIELLO SRL,Sconto 10%,CDATTCHM7038,1,1,1
PROMO:SEDIA,FRANCA TORTORA,Variante,PROMO:SEDIA POLIPROPILENE TORTORA,,,CICIRIELLO SRL,Sconto 10%,CDATTCHM7039,1,1,1
PROMO:SEDIA,FRANCA ANTRACITE,Variante,PROMO:SEDIA POLIPROPILENE ANTRACITE ,,,CICIRIELLO SRL,Sconto 10%,CDATTCHM7040,1,1,1
PROMO:SEDIA,FRANCA NERA,Variante,PROMO:SEDIA POLIPROPILENE NERA,,,CICIRIELLO SRL,Sconto 10%,CDATTCHM7042,1,1,1
PROMO:,AMARENA BLU,Variante,PROMO: SEDIA BASE NERA SEDUTA TESSUTO  BLU,,,CICIRIELLO SRL,Sconto 10%,CDATTCHM2226,1,1,1
PROMO:,AMARENA GIALLA,Variante,PROMO: SEDIA BASE NERA SEDUTA TESSUTO  GIALLA,,,CICIRIELLO SRL,Sconto 10%,CDATTCHM2225,1,1,1
PROMO:,AMARENA MARRONE,Variante,PROMO: SEDIA BASE NERA SEDUTA TESSUTO  MARRONE,,,CICIRIELLO SRL,Sconto 10%,CDATTCHM2227,1,1,1
PROMO:,AMARENA GRIGIO ,Variante,PROMO: SEDIA BASE NERA SEDUTA TESSUTO  GRIGIO,,,CICIRIELLO SRL,Sconto 10%,CDATTCHM2228,1,1,1
PROMO:SEDIA,MABEL GIALLA,Variante,PROMO:SEDIA STRUTTURA NERA E SEDUTA TESSUTO GIALLO,,,CICIRIELLO SRL,Sconto 10%,,1,1,1
PROMO:SEDIA,MABEL ANTRACITE,Variante,PROMO:SEDIA STRUTTURA NERA E SEDUTA TESSUTO ANTRACITE,,,CICIRIELLO SRL,Sconto 10%,,1,1,1
PROMO:SEDIA,MABEL MARRONE,Variante,PROMO:SEDIA STRUTTURA MARRONE E SEDUTA TESSUTO MARRONE ,,,CICIRIELLO SRL,Sconto 10%,,1,1,1
PROMO:SEDIA,MABEL BLU,Variante,PROMO:SEDIA STRUTTURA NERA E SEDUTA TESSUTO BLU,,,CICIRIELLO SRL,Sconto 10%,,1,1,1
PROMO:,KIRA BLU,Variante,PROMO: SEDIA BASE METALLO NERO E SEDUTA TESSUTO BLU,,,CICIRIELLO SRL,Sconto 10%,CDATTCHM7021,1,1,1
PROMO:,KIRA GRIGIO CHIARO,Variante,PROMO: SEDIA BASE METALLO NERO E SEDUTA TESSUTO GRIGIO CHIARO,,,CICIRIELLO SRL,Sconto 10%,CDATTCHM7023,1,1,1
PROMO:,KIRA GRIGIO SCURO,Variante,PROMO: SEDIA BASE METALLO NERO E SEDUTA TESSUTO GRIGIO SCURO,,,CICIRIELLO SRL,Sconto 10%,CDATTCHM7024,1,1,1
PROMO:,KIRA GIALLA,Variante,PROMO: SEDIA BASE METALLO NERO E SEDUTA TESSUTO GIALLO,,,CICIRIELLO SRL,Sconto 10%,CDATTCHM7022,1,1,1
PROMO:,KIRA MARRONE ,Variante,PROMO: SEDIA BASE METALLO MARRONE E SEDUTA TESSUTO MARRONE ,,,CICIRIELLO SRL,Sconto 10%,CDATTCHM7020,1,1,1
SEDIA,SISTER BIANCO ,Variante,SEDIA POLIPROPOLINE BIANCA ,,,CICIRIELLO SRL,Sconto 10%,,1,1,1
SEDIA,SISTER GIALLO,Variante,SEDIA POLIPROPOLINE GIALLO,,,CICIRIELLO SRL,Sconto 10%,,1,1,1
SEDIA,SISTER TORTORA,Variante,SEDIA POLIPROPOLINE TORTORA,,,CICIRIELLO SRL,Sconto 10%,,1,1,1
SEDIA,ELVIRA MARRONE ,Variante,SEDIA CON GAMBE RIVESTITE IN TESSUTO MARRONE ,,,CICIRIELLO SRL,Sconto 10%,CDATTCHM2509,1,1,1
SEDIA,DIANA MARRONE ,Variante,"SEDIA CON BRACCIOLI, PIEDI METALLO  MARRONE,  SEDUTA TESSUTO BOUCLÉ ÉCRU MARRONE",,,CICIRIELLO SRL,Sconto 10%,CDATTCHM2504,1,1,1
SEDIA,DIANA GRIGIA,Variante,"SEDIA CON BRACCIOLI, PIEDI METALLO  NERO,  SEDUTA TESSUTO BOUCLÉ  GRIGIO CHIARO",,,CICIRIELLO SRL,Sconto 10%,CDATTCHM2506,1,1,1
PROMO:,BRUNA ,Variante,PROMO: SEDIA / POLTRONCINA PIEDE METALLO SEDUTA TESSUTO ,,,CICIRIELLO SRL,Sconto 10%,CDATTCHM5565,1,1,1
SEDIA,DIANA ECRU,Variante,"SEDIA CON BRACCIOLI, PIEDI METALLO  NERO / SEDUTA TESSUTO BOUCLÉ ÉCRU",,,CICIRIELLO SRL,Sconto 10%,CDATTCHM2505,1,1,1
SEDIA,DIANA GIALLA,Variante,"SEDIA CON BRACCIOLI, PIEDI METALLO NERO  SEDUTA TESSUTO BOUCLÉ ÉCRU GIALLO",,,CICIRIELLO SRL,Sconto 10%,CDATTCHM2507,1,1,1
SEDIA,ELVIRA GIALLO,Variante,SEDIA CON GAMBE RIVESTITE IN TESSUTO GIALLO,,,CICIRIELLO SRL,Sconto 10%,CDATTCHM2509,1,1,1
SEDIA,ELVIRA VERDE,Variante,SEDIA CON GAMBE RIVESTITE IN TESSUTO VERDE,,,CICIRIELLO SRL,Sconto 10%,CDATTCHM2509,1,1,1
SEDIA,ELVIRA GR.CHIARO,Variante,SEDIA CON GAMBE RIVESTITE IN TESSUTO GR.CHIARO,,,CICIRIELLO SRL,Sconto 10%,CDATTCHM2509,1,1,1
SEDIA,ELVIRA FUMO,Variante,SEDIA CON GAMBE RIVESTITE IN TESSUTO FUMO,,,CICIRIELLO SRL,Sconto 10%,CDATTCHM2509,1,1,1
SEDIA,MELLIS  TORTORA,Variante,SEDIA PIEDE METALLO BIANCO SEDUTA TESSUTO TORTORA,,,CICIRIELLO SRL,Sconto 10%,CDATTCHM13642,1,1,1
SEDIA,MELLIS GIALLA,Variante,SEDIA PIEDE METALLO NERO SEDUTA TESSUTO GIALLO,,,CICIRIELLO SRL,Sconto 10%,CDATTCHM13642,1,1,1
SEDIA,MELLIS  GRIGIO SCURO,Variante,SEDIA PIEDE METALLO NERO SEDUTA TESSUTO GRIGIO SCURO,,,CICIRIELLO SRL,Sconto 10%,CDATTCHM13642,1,1,1
PROMO:,RIGA GIALLO,Variante,PROMO: SEDIA PIEDI METALLO NERO / SEDUTA TESSUTO GIALLO ,,,CICIRIELLO SRL,Sconto 10%,CDATTCHM19394,1,1,1
PROMO:,RIGA RUGGINE,Variante,PROMO: SEDIA PIEDI METALLO NERO / SEDUTA TESSUTO RUGGINE,,,CICIRIELLO SRL,Sconto 10%,CDATTCHM19398,1,1,1
PROMO:,RIGA VERDE,Variante,PROMO: SEDIA PIEDI METALLO NERO / SEDUTA TESSUTO VERDE,,,CICIRIELLO SRL,Sconto 10%,CDATTCHM19399,1,1,1
PROMO:,RIGA MARRONE,Variante,PROMO: SEDIA PIEDI METALLO MARRONE / SEDUTA TESSUTO MARRONE,,,CICIRIELLO SRL,Sconto 10%,CDATTCHM19396,1,1,1
PROMO:,RIGA BLU,Variante,PROMO: SEDIA PIEDI METALLO NERO / SEDUTA TESSUTO BLU,,,CICIRIELLO SRL,Sconto 10%,CDATTCHM19397,1,1,1
SGABELLO,KIRA SGA BLUE,Variante,SGABELLO GIREVOLE GAS  PIEDE METALLO NERO  SEDUTA IN TESSUTO BLUE,,,CICIRIELLO SRL,Sconto 10%,CDATTCHM7030,1,1,1
SGABELLO,KIRA SGA GIALLO ,Variante,SGABELLO GIREVOLE GAS  PIEDE METALLO NERO  SEDUTA IN TESSUTO GIALLO ,,,CICIRIELLO SRL,Sconto 10%,CDATTCHM7031,1,1,1
SGABELLO,KIRA SGA GRIGIO SCURO,Variante,SGABELLO GIREVOLE GAS  PIEDE METALLO NERO  SEDUTA IN TESSUTO GRIGIO SCURO,,,CICIRIELLO SRL,Sconto 10%,CDATTCHM7033,1,1,1
PROMO:,FIORELLA SGA VERDE,Variante,PROMO: SGABELLO METALLO NERO E SEDUTA TESSUTO VERDE ,,,CICIRIELLO SRL,Sconto 10%,CDATTCHM2229,1,1,1
PROMO:,FIORELLA SGA CC,Variante,PROMO: SGABELLO METALLO  E SEDUTA TESSUTO ,,,CICIRIELLO SRL,Sconto 10%,,1,1,1
SGABELLO,KIRA SGA MARRONE,Variante,SGABELLO GIREVOLE GAS  PIEDE METALLO MARRONE  SEDUTA IN TESSUTO MARRONE,,,CICIRIELLO SRL,Sconto 10%,CDATTCHM7034,1,1,1
PROMO:,FRECCIA SGA BLU,Variante,PROMO: SGABELLO  BASE METALLO SEDUTA IN TESSUTO BLUE,,,CICIRIELLO SRL,Sconto 10%,,1,1,1
PROMO:,FRECCIA SGA GIALLO,Variante,PROMO: SGABELLO  BASE METALLO SEDUTA IN TESSUTO GIALLO,,,CICIRIELLO SRL,Sconto 10%,,1,1,1
PROMO:,FRECCIA SGA MARRONE,Variante,PROMO: SGABELLO  BASE METALLO SEDUTA IN TESSUTO MARRONE,,,CICIRIELLO SRL,Sconto 10%,,1,1,1
PROMO:,FRECCIA SGA GRIGIO CHIARO,Variante,PROMO: SGABELLO  BASE METALLO SEDUTA IN TESSUTO GRIGIO CHIARO,,,CICIRIELLO SRL,Sconto 10%,,1,1,1
PROMO:,FRECCIA SGA GRIGIO SCURO,Variante,PROMO: SGABELLO  BASE METALLO SEDUTA IN TESSUTO GRIGIO SCURO,,,CICIRIELLO SRL,Sconto 10%,,1,1,1
TAVOLINO,JUNE 60 BRO,Variante,TAVOLINO TONDO DIAM. 60 CON PIANO IN VETRO FORGIATO BRONZO RETRO',,,CICIRIELLO SRL,Sconto 10%,,1,1,1
TAVOLINO,JUNE 45 BRO,Variante,TAVOLINO TONDO DIAM. 45 CON PIANO IN VETRO FORGIATO BRONZO RETRO',,,CICIRIELLO SRL,Sconto 10%,,1,1,1
TAVOLINO,RISCH 60 BR,Variante,TAVOLINO TONDO DIAM. 60 BASE IN METALLO CORTEN  PIANO IN VETRO,,,CICIRIELLO SRL,Sconto 10%,,1,1,1
PROMO:,TONI BIANCO,Variante,PROMO: TAVOLINO BASE BAINCO FRASSINO PIANA VETRO TRASPARENTE CM 100X59,,,CICIRIELLO SRL,Sconto 10%,CDATTCHM7043,1,1,1
PROMO:,TONI CEMENTO,Variante,PROMO: TAVOLINO BASE CEMENTO PIANA VETRO TRASPARENTE CM 100X59,,,CICIRIELLO SRL,Sconto 10%,CDATTCHM7044,1,1,1
PROMO:,TONI TEAK,Variante,PROMO: TAVOLINO BASE TEAK PIANA VETRO TRASPARENTE CM 100X59,,,CICIRIELLO SRL,Sconto 10%,,1,1,1
PROMO:,RICO BIANCO,Variante,PROMO: TAVOLINO 100X70 GAMBE METALLO BIANCO PIANA BIANCO FRASSINO ,,,CICIRIELLO SRL,Sconto 10%,,1,1,1
PROMO:,RICO CEMENTO,Variante,PROMO: TAVOLINO 100X70 GAMBE METALLO NERO PIANA CEMENTO,,,CICIRIELLO SRL,Sconto 10%,,1,1,1
PROMO:,RICO TEAK,Variante,PROMO: TAVOLINO 100X70 GAMBE METALLO NERO PIANA TEAK,,,CICIRIELLO SRL,Sconto 10%,,1,1,1
TAVOLINO,GIROTONDO GR RUGGINE ,Variante,TAVOLINO GRANDE  Ø 80 H 38  STR. METALLO E PIANO MDF TUTTO VERNICIATO RUGGINE ,,,CICIRIELLO SRL,Sconto 10%,CDATTCHM2484,1,1,1
TAVOLINO,GIROTONDO GR TORTORA ,Variante,TAVOLINO GRANDE  Ø 80 H 38  STR. METALLO E PIANO MDF TUTTO VERNICIATO TORTORA,,,CICIRIELLO SRL,Sconto 10%,CDATTCHM2484,1,1,1
TAVOLINO,GIROTONDO GR VERDE,Variante,TAVOLINO GRANDE  Ø 80 H 38  STR. METALLO E PIANO MDF TUTTO VERNICIATO VERDE,,,CICIRIELLO SRL,Sconto 10%,CDATTCHM2484,1,1,1
TAVOLINO,GIROTONDO MED RUGGINE ,Variante,TAVOLINO GRANDE Ø 60 H 40  STR. METALLO E PIANO MDF TUTTO VERNICIATO RUGGINE ,,,CICIRIELLO SRL,Sconto 10%,CDATTCHM2486,1,1,1
